"APPLIANCE","POOL","SHARE","PROJECT","EXPORT","DATACENTER"
"BO1ZFSDBAAS-M203G","Pool-02","BPME-MM_ZFS","DBaaS-Bologna_C3","@192.168.10.11/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","BPME-MM_ZFS","DBaaS-Bologna_C3","@10.38.21.202/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","BPME-MM_ZFS","DBaaS-Bologna_C3","@10.38.21.203/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","PLTNEW-OTM_ZFS_1","DBaaS-Bologna_C3","@192.168.10.58/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","PLTNEW-OTM_ZFS_1","DBaaS-Bologna_C3","@192.168.10.59/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","PLTNEW-OTM_ZFS_1","DBaaS-Bologna_C3","@192.168.10.60/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","PLTNEW-OTM_ZFS_1","DBaaS-Bologna_C3","@192.168.10.61/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","PLTNEW-OTM_ZFS_1","DBaaS-Bologna_C3","@192.168.10.62/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","PLTNEW-OTM_ZFS_1","DBaaS-Bologna_C3","@192.168.10.63/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","PLTNEW-OTM_ZFS_1","DBaaS-Bologna_C3","@192.168.10.64/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","PLTNEW-OTM_ZFS_1","DBaaS-Bologna_C3","@192.168.10.65/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","PLTNEW-OTM_ZFS_1","DBaaS-Bologna_C3","@10.37.14.197/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","PLTNEW-OTM_ZFS_1","DBaaS-Bologna_C3","@10.37.14.196/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","PLTNEW-OTM_ZFS_1","DBaaS-Bologna_C3","@10.242.34.133/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","PLTNEW-OTM_ZFS_1","DBaaS-Bologna_C3","@192.168.10.14/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","PLTNEW-OTM_ZFS_1","DBaaS-Bologna_C3","@192.168.10.12/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","PLTNEW-OTM_ZFS_1","DBaaS-Bologna_C3","@192.168.10.13/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","PLTNEW-OTM_ZFS_1","DBaaS-Bologna_C3","@192.168.10.11/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","PLTNEW-OTM_ZFS_1","DBaaS-Bologna_C3","root=@192.168.10.58/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","PLTNEW-OTM_ZFS_1","DBaaS-Bologna_C3","@192.168.10.59/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","PLTNEW-OTM_ZFS_1","DBaaS-Bologna_C3","@192.168.10.60/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","PLTNEW-OTM_ZFS_1","DBaaS-Bologna_C3","@192.168.10.61/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","PLTNEW-OTM_ZFS_1","DBaaS-Bologna_C3","@192.168.10.62/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","PLTNEW-OTM_ZFS_1","DBaaS-Bologna_C3","@192.168.10.63/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","PLTNEW-OTM_ZFS_1","DBaaS-Bologna_C3","@192.168.10.64/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","PLTNEW-OTM_ZFS_1","DBaaS-Bologna_C3","@192.168.10.65/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","PLTNEW-OTM_ZFS_1","DBaaS-Bologna_C3","@10.37.14.197/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","PLTNEW-OTM_ZFS_1","DBaaS-Bologna_C3","@10.37.14.196/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","PLTNEW-OTM_ZFS_1","DBaaS-Bologna_C3","@10.242.34.133/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","PLTNEW-OTM_ZFS_1","DBaaS-Bologna_C3","@192.168.10.14/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","PLTNEW-OTM_ZFS_1","DBaaS-Bologna_C3","@192.168.10.12/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","PLTNEW-OTM_ZFS_1","DBaaS-Bologna_C3","@192.168.10.13/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","PLTNEW-OTM_ZFS_1","DBaaS-Bologna_C3","@192.168.10.11/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_LOGAPPL","DBaaS-Bologna_C3","@192.168.10.58/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_LOGAPPL","DBaaS-Bologna_C3","@192.168.10.59/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_LOGAPPL","DBaaS-Bologna_C3","@192.168.10.60/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_LOGAPPL","DBaaS-Bologna_C3","@192.168.10.61/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_LOGAPPL","DBaaS-Bologna_C3","@192.168.10.62/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_LOGAPPL","DBaaS-Bologna_C3","@192.168.10.63/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_LOGAPPL","DBaaS-Bologna_C3","@192.168.10.64/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_LOGAPPL","DBaaS-Bologna_C3","@192.168.10.65/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_LOGAPPL","DBaaS-Bologna_C3","@10.242.34.151/26","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_LOGAPPL","DBaaS-Bologna_C3","@192.168.10.14/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_LOGAPPL","DBaaS-Bologna_C3","@192.168.10.12/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_LOGAPPL","DBaaS-Bologna_C3","@192.168.10.13/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_LOGAPPL","DBaaS-Bologna_C3","@192.168.10.11/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_LOGAPPL","DBaaS-Bologna_C3","root=@192.168.10.58/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_LOGAPPL","DBaaS-Bologna_C3","@192.168.10.59/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_LOGAPPL","DBaaS-Bologna_C3","@192.168.10.60/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_LOGAPPL","DBaaS-Bologna_C3","@192.168.10.61/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_LOGAPPL","DBaaS-Bologna_C3","@192.168.10.62/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_LOGAPPL","DBaaS-Bologna_C3","@192.168.10.63/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_LOGAPPL","DBaaS-Bologna_C3","@192.168.10.64/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_LOGAPPL","DBaaS-Bologna_C3","@192.168.10.65/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_LOGAPPL","DBaaS-Bologna_C3","@10.242.34.151/26","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_LOGAPPL","DBaaS-Bologna_C3","@192.168.10.14/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_LOGAPPL","DBaaS-Bologna_C3","@192.168.10.12/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_LOGAPPL","DBaaS-Bologna_C3","@192.168.10.13/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_LOGAPPL","DBaaS-Bologna_C3","@192.168.10.11/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_3","DBaaS-Bologna_C3","@192.168.10.58/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_3","DBaaS-Bologna_C3","@192.168.10.59/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_3","DBaaS-Bologna_C3","@192.168.10.60/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_3","DBaaS-Bologna_C3","@192.168.10.61/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_3","DBaaS-Bologna_C3","@192.168.10.62/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_3","DBaaS-Bologna_C3","@192.168.10.63/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_3","DBaaS-Bologna_C3","@192.168.10.64/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_3","DBaaS-Bologna_C3","@192.168.10.65/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_3","DBaaS-Bologna_C3","@10.242.34.151/26","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_3","DBaaS-Bologna_C3","@10.38.21.202/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_3","DBaaS-Bologna_C3","@10.38.21.203/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_3","DBaaS-Bologna_C3","@192.168.10.14/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_3","DBaaS-Bologna_C3","@192.168.10.13/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_3","DBaaS-Bologna_C3","@192.168.10.12/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_3","DBaaS-Bologna_C3","@192.168.10.11/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_3","DBaaS-Bologna_C3","root=@192.168.10.58/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_3","DBaaS-Bologna_C3","@192.168.10.59/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_3","DBaaS-Bologna_C3","@192.168.10.60/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_3","DBaaS-Bologna_C3","@192.168.10.61/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_3","DBaaS-Bologna_C3","@192.168.10.62/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_3","DBaaS-Bologna_C3","@192.168.10.63/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_3","DBaaS-Bologna_C3","@192.168.10.64/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_3","DBaaS-Bologna_C3","@192.168.10.65/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_3","DBaaS-Bologna_C3","@10.242.34.151/26","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_3","DBaaS-Bologna_C3","@10.38.21.202/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_3","DBaaS-Bologna_C3","@10.38.21.203/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_3","DBaaS-Bologna_C3","@192.168.10.14/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_3","DBaaS-Bologna_C3","@192.168.10.13/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_3","DBaaS-Bologna_C3","@192.168.10.12/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_3","DBaaS-Bologna_C3","@192.168.10.11/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","DWI-CLIENTE-ODS_ZFS","DBaaS-Bologna_C3","@192.168.10.58/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","DWI-CLIENTE-ODS_ZFS","DBaaS-Bologna_C3","@192.168.10.59/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","DWI-CLIENTE-ODS_ZFS","DBaaS-Bologna_C3","@192.168.10.60/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","DWI-CLIENTE-ODS_ZFS","DBaaS-Bologna_C3","@192.168.10.61/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","DWI-CLIENTE-ODS_ZFS","DBaaS-Bologna_C3","@192.168.10.62/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","DWI-CLIENTE-ODS_ZFS","DBaaS-Bologna_C3","@192.168.10.63/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","DWI-CLIENTE-ODS_ZFS","DBaaS-Bologna_C3","@192.168.10.64/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","DWI-CLIENTE-ODS_ZFS","DBaaS-Bologna_C3","@192.168.10.65/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","DWI-CLIENTE-ODS_ZFS","DBaaS-Bologna_C3","@192.168.10.14/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","DWI-CLIENTE-ODS_ZFS","DBaaS-Bologna_C3","@192.168.10.12/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","DWI-CLIENTE-ODS_ZFS","DBaaS-Bologna_C3","@192.168.10.13/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","DWI-CLIENTE-ODS_ZFS","DBaaS-Bologna_C3","@192.168.10.11/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","DWI-CLIENTE-ODS_ZFS","DBaaS-Bologna_C3","@10.38.21.202/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","DWI-CLIENTE-ODS_ZFS","DBaaS-Bologna_C3","@10.38.21.203/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","DWI-CLIENTE-ODS_ZFS","DBaaS-Bologna_C3","root=@192.168.10.58/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","DWI-CLIENTE-ODS_ZFS","DBaaS-Bologna_C3","@192.168.10.59/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","DWI-CLIENTE-ODS_ZFS","DBaaS-Bologna_C3","@192.168.10.60/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","DWI-CLIENTE-ODS_ZFS","DBaaS-Bologna_C3","@192.168.10.61/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","DWI-CLIENTE-ODS_ZFS","DBaaS-Bologna_C3","@192.168.10.62/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","DWI-CLIENTE-ODS_ZFS","DBaaS-Bologna_C3","@192.168.10.63/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","DWI-CLIENTE-ODS_ZFS","DBaaS-Bologna_C3","@192.168.10.64/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","DWI-CLIENTE-ODS_ZFS","DBaaS-Bologna_C3","@192.168.10.65/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","DWI-CLIENTE-ODS_ZFS","DBaaS-Bologna_C3","@192.168.10.14/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","DWI-CLIENTE-ODS_ZFS","DBaaS-Bologna_C3","@192.168.10.12/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","DWI-CLIENTE-ODS_ZFS","DBaaS-Bologna_C3","@192.168.10.13/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","DWI-CLIENTE-ODS_ZFS","DBaaS-Bologna_C3","@192.168.10.11/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","DWI-CLIENTE-ODS_ZFS","DBaaS-Bologna_C3","@10.38.21.202/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","DWI-CLIENTE-ODS_ZFS","DBaaS-Bologna_C3","@10.38.21.203/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","GRSI_ZFS_LOGAPPL","DBaaS-Bologna_C3","@192.168.10.58/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","GRSI_ZFS_LOGAPPL","DBaaS-Bologna_C3","@192.168.10.59/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","GRSI_ZFS_LOGAPPL","DBaaS-Bologna_C3","@192.168.10.60/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","GRSI_ZFS_LOGAPPL","DBaaS-Bologna_C3","@192.168.10.61/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","GRSI_ZFS_LOGAPPL","DBaaS-Bologna_C3","@192.168.10.62/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","GRSI_ZFS_LOGAPPL","DBaaS-Bologna_C3","@192.168.10.63/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","GRSI_ZFS_LOGAPPL","DBaaS-Bologna_C3","@192.168.10.64/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","GRSI_ZFS_LOGAPPL","DBaaS-Bologna_C3","@192.168.10.65/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","GRSI_ZFS_LOGAPPL","DBaaS-Bologna_C3","@192.168.10.14/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","GRSI_ZFS_LOGAPPL","DBaaS-Bologna_C3","@192.168.10.12/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","GRSI_ZFS_LOGAPPL","DBaaS-Bologna_C3","@192.168.10.13/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","GRSI_ZFS_LOGAPPL","DBaaS-Bologna_C3","@192.168.10.11/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","GRSI_ZFS_LOGAPPL","DBaaS-Bologna_C3","@10.38.21.202/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","GRSI_ZFS_LOGAPPL","DBaaS-Bologna_C3","@10.38.21.203/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","GRSI_ZFS_LOGAPPL","DBaaS-Bologna_C3","root=@192.168.10.58/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","GRSI_ZFS_LOGAPPL","DBaaS-Bologna_C3","@192.168.10.59/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","GRSI_ZFS_LOGAPPL","DBaaS-Bologna_C3","@192.168.10.60/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","GRSI_ZFS_LOGAPPL","DBaaS-Bologna_C3","@192.168.10.61/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","GRSI_ZFS_LOGAPPL","DBaaS-Bologna_C3","@192.168.10.62/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","GRSI_ZFS_LOGAPPL","DBaaS-Bologna_C3","@192.168.10.63/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","GRSI_ZFS_LOGAPPL","DBaaS-Bologna_C3","@192.168.10.64/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","GRSI_ZFS_LOGAPPL","DBaaS-Bologna_C3","@192.168.10.65/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","GRSI_ZFS_LOGAPPL","DBaaS-Bologna_C3","@192.168.10.14/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","GRSI_ZFS_LOGAPPL","DBaaS-Bologna_C3","@192.168.10.12/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","GRSI_ZFS_LOGAPPL","DBaaS-Bologna_C3","@192.168.10.13/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","GRSI_ZFS_LOGAPPL","DBaaS-Bologna_C3","@192.168.10.11/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","GRSI_ZFS_LOGAPPL","DBaaS-Bologna_C3","@10.38.21.202/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","GRSI_ZFS_LOGAPPL","DBaaS-Bologna_C3","@10.38.21.203/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_1","DBaaS-Bologna_C3","@192.168.10.58/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_1","DBaaS-Bologna_C3","@192.168.10.59/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_1","DBaaS-Bologna_C3","@192.168.10.60/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_1","DBaaS-Bologna_C3","@192.168.10.61/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_1","DBaaS-Bologna_C3","@192.168.10.62/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_1","DBaaS-Bologna_C3","@192.168.10.63/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_1","DBaaS-Bologna_C3","@192.168.10.64/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_1","DBaaS-Bologna_C3","@192.168.10.65/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_1","DBaaS-Bologna_C3","@10.242.34.151/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_1","DBaaS-Bologna_C3","@192.168.10.14/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_1","DBaaS-Bologna_C3","@192.168.10.12/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_1","DBaaS-Bologna_C3","@192.168.10.13/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_1","DBaaS-Bologna_C3","@192.168.10.11/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_1","DBaaS-Bologna_C3","root=@192.168.10.58/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_1","DBaaS-Bologna_C3","@192.168.10.59/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_1","DBaaS-Bologna_C3","@192.168.10.60/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_1","DBaaS-Bologna_C3","@192.168.10.61/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_1","DBaaS-Bologna_C3","@192.168.10.62/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_1","DBaaS-Bologna_C3","@192.168.10.63/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_1","DBaaS-Bologna_C3","@192.168.10.64/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_1","DBaaS-Bologna_C3","@192.168.10.65/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_1","DBaaS-Bologna_C3","@10.242.34.151/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_1","DBaaS-Bologna_C3","@192.168.10.14/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_1","DBaaS-Bologna_C3","@192.168.10.12/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_1","DBaaS-Bologna_C3","@192.168.10.13/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","MTPN-NEW_ZFS_1","DBaaS-Bologna_C3","@192.168.10.11/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","PLTNEW-OT_ZFS_1","DBaaS-Bologna_C3","@192.168.10.58/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","PLTNEW-OT_ZFS_1","DBaaS-Bologna_C3","@192.168.10.59/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","PLTNEW-OT_ZFS_1","DBaaS-Bologna_C3","@192.168.10.60/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","PLTNEW-OT_ZFS_1","DBaaS-Bologna_C3","@192.168.10.61/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","PLTNEW-OT_ZFS_1","DBaaS-Bologna_C3","@192.168.10.62/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","PLTNEW-OT_ZFS_1","DBaaS-Bologna_C3","@192.168.10.63/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","PLTNEW-OT_ZFS_1","DBaaS-Bologna_C3","@192.168.10.64/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","PLTNEW-OT_ZFS_1","DBaaS-Bologna_C3","@192.168.10.65/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","PLTNEW-OT_ZFS_1","DBaaS-Bologna_C3","@10.242.34.132/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","PLTNEW-OT_ZFS_1","DBaaS-Bologna_C3","@192.168.10.14/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","PLTNEW-OT_ZFS_1","DBaaS-Bologna_C3","@192.168.10.12/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","PLTNEW-OT_ZFS_1","DBaaS-Bologna_C3","@192.168.10.13/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","PLTNEW-OT_ZFS_1","DBaaS-Bologna_C3","@192.168.10.11/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","PLTNEW-OT_ZFS_1","DBaaS-Bologna_C3","root=@192.168.10.58/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","PLTNEW-OT_ZFS_1","DBaaS-Bologna_C3","@192.168.10.59/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","PLTNEW-OT_ZFS_1","DBaaS-Bologna_C3","@192.168.10.60/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","PLTNEW-OT_ZFS_1","DBaaS-Bologna_C3","@192.168.10.61/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","PLTNEW-OT_ZFS_1","DBaaS-Bologna_C3","@192.168.10.62/32","Bologna"
"BO1ZFSDBAAS-M203G","Pool-02","PLTNEW-OT_ZFS_1","DBaaS-Bologna_C3","@192.168.10.63/32","Bologna"
