ZFS APPLIANCE,POOL,PATH,SHARE,PROJECT,NFS EXPORT
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/MTPN-NEW_ZFS_2,DBaaS-Bologna_C3,MTPN-NEW_ZFS_2,192.168.10.12/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/MTPN-NEW_ZFS_2,DBaaS-Bologna_C3,MTPN-NEW_ZFS_2,192.168.10.13/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/MTPN-NEW_ZFS_2,DBaaS-Bologna_C3,MTPN-NEW_ZFS_2,192.168.10.11/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/MTPN-NEW_ZFS_3,DBaaS-Bologna_C3,MTPN-NEW_ZFS_3,192.168.10.58/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/MTPN-NEW_ZFS_3,DBaaS-Bologna_C3,MTPN-NEW_ZFS_3,192.168.10.59/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/MTPN-NEW_ZFS_3,DBaaS-Bologna_C3,MTPN-NEW_ZFS_3,192.168.10.60/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/MTPN-NEW_ZFS_3,DBaaS-Bologna_C3,MTPN-NEW_ZFS_3,192.168.10.61/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/MTPN-NEW_ZFS_3,DBaaS-Bologna_C3,MTPN-NEW_ZFS_3,192.168.10.62/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/MTPN-NEW_ZFS_3,DBaaS-Bologna_C3,MTPN-NEW_ZFS_3,192.168.10.63/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/MTPN-NEW_ZFS_3,DBaaS-Bologna_C3,MTPN-NEW_ZFS_3,192.168.10.64/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/MTPN-NEW_ZFS_3,DBaaS-Bologna_C3,MTPN-NEW_ZFS_3,192.168.10.65/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/MTPN-NEW_ZFS_3,DBaaS-Bologna_C3,MTPN-NEW_ZFS_3,10.242.34.151/26
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/MTPN-NEW_ZFS_3,DBaaS-Bologna_C3,MTPN-NEW_ZFS_3,10.38.21.202/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/MTPN-NEW_ZFS_3,DBaaS-Bologna_C3,MTPN-NEW_ZFS_3,10.38.21.203/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/MTPN-NEW_ZFS_3,DBaaS-Bologna_C3,MTPN-NEW_ZFS_3,192.168.10.14/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/MTPN-NEW_ZFS_3,DBaaS-Bologna_C3,MTPN-NEW_ZFS_3,192.168.10.13/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/MTPN-NEW_ZFS_3,DBaaS-Bologna_C3,MTPN-NEW_ZFS_3,192.168.10.12/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/MTPN-NEW_ZFS_3,DBaaS-Bologna_C3,MTPN-NEW_ZFS_3,192.168.10.11/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/MTPN-NEW_ZFS_LOGAPPL,DBaaS-Bologna_C3,MTPN-NEW_ZFS_LOGAPPL,192.168.10.58/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/MTPN-NEW_ZFS_LOGAPPL,DBaaS-Bologna_C3,MTPN-NEW_ZFS_LOGAPPL,192.168.10.59/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/MTPN-NEW_ZFS_LOGAPPL,DBaaS-Bologna_C3,MTPN-NEW_ZFS_LOGAPPL,192.168.10.60/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/MTPN-NEW_ZFS_LOGAPPL,DBaaS-Bologna_C3,MTPN-NEW_ZFS_LOGAPPL,192.168.10.61/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/MTPN-NEW_ZFS_LOGAPPL,DBaaS-Bologna_C3,MTPN-NEW_ZFS_LOGAPPL,192.168.10.62/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/MTPN-NEW_ZFS_LOGAPPL,DBaaS-Bologna_C3,MTPN-NEW_ZFS_LOGAPPL,192.168.10.63/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/MTPN-NEW_ZFS_LOGAPPL,DBaaS-Bologna_C3,MTPN-NEW_ZFS_LOGAPPL,192.168.10.64/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/MTPN-NEW_ZFS_LOGAPPL,DBaaS-Bologna_C3,MTPN-NEW_ZFS_LOGAPPL,192.168.10.65/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/MTPN-NEW_ZFS_LOGAPPL,DBaaS-Bologna_C3,MTPN-NEW_ZFS_LOGAPPL,10.242.34.151/26
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/MTPN-NEW_ZFS_LOGAPPL,DBaaS-Bologna_C3,MTPN-NEW_ZFS_LOGAPPL,192.168.10.14/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/MTPN-NEW_ZFS_LOGAPPL,DBaaS-Bologna_C3,MTPN-NEW_ZFS_LOGAPPL,192.168.10.12/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/MTPN-NEW_ZFS_LOGAPPL,DBaaS-Bologna_C3,MTPN-NEW_ZFS_LOGAPPL,192.168.10.13/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/MTPN-NEW_ZFS_LOGAPPL,DBaaS-Bologna_C3,MTPN-NEW_ZFS_LOGAPPL,192.168.10.11/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/PATROCLO_ZFS,DBaaS-Bologna_C3,PATROCLO_ZFS,192.168.10.58/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/PATROCLO_ZFS,DBaaS-Bologna_C3,PATROCLO_ZFS,192.168.10.59/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/PATROCLO_ZFS,DBaaS-Bologna_C3,PATROCLO_ZFS,192.168.10.60/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/PATROCLO_ZFS,DBaaS-Bologna_C3,PATROCLO_ZFS,192.168.10.61/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/PATROCLO_ZFS,DBaaS-Bologna_C3,PATROCLO_ZFS,192.168.10.62/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/PATROCLO_ZFS,DBaaS-Bologna_C3,PATROCLO_ZFS,192.168.10.63/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/PATROCLO_ZFS,DBaaS-Bologna_C3,PATROCLO_ZFS,192.168.10.64/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/PATROCLO_ZFS,DBaaS-Bologna_C3,PATROCLO_ZFS,192.168.10.65/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/PATROCLO_ZFS,DBaaS-Bologna_C3,PATROCLO_ZFS,192.168.10.49/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/PATROCLO_ZFS,DBaaS-Bologna_C3,PATROCLO_ZFS,192.168.10.48/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/PATROCLO_ZFS,DBaaS-Bologna_C3,PATROCLO_ZFS,192.168.10.47/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/PATROCLO_ZFS,DBaaS-Bologna_C3,PATROCLO_ZFS,192.168.10.46/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/PATROCLO_ZFS,DBaaS-Bologna_C3,PATROCLO_ZFS,192.168.10.14/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/PATROCLO_ZFS,DBaaS-Bologna_C3,PATROCLO_ZFS,192.168.10.12/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/PATROCLO_ZFS,DBaaS-Bologna_C3,PATROCLO_ZFS,192.168.10.13/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/PATROCLO_ZFS,DBaaS-Bologna_C3,PATROCLO_ZFS,192.168.10.11/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/PATROCLO_ZFS,DBaaS-Bologna_C3,PATROCLO_ZFS,10.38.21.202/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/PATROCLO_ZFS,DBaaS-Bologna_C3,PATROCLO_ZFS,10.38.21.203/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/PLTNEW-OTM_ZFS_1,DBaaS-Bologna_C3,PLTNEW-OTM_ZFS_1,192.168.10.58/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/PLTNEW-OTM_ZFS_1,DBaaS-Bologna_C3,PLTNEW-OTM_ZFS_1,192.168.10.59/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/PLTNEW-OTM_ZFS_1,DBaaS-Bologna_C3,PLTNEW-OTM_ZFS_1,192.168.10.60/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/PLTNEW-OTM_ZFS_1,DBaaS-Bologna_C3,PLTNEW-OTM_ZFS_1,192.168.10.61/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/PLTNEW-OTM_ZFS_1,DBaaS-Bologna_C3,PLTNEW-OTM_ZFS_1,192.168.10.62/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/PLTNEW-OTM_ZFS_1,DBaaS-Bologna_C3,PLTNEW-OTM_ZFS_1,192.168.10.63/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/PLTNEW-OTM_ZFS_1,DBaaS-Bologna_C3,PLTNEW-OTM_ZFS_1,192.168.10.64/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/PLTNEW-OTM_ZFS_1,DBaaS-Bologna_C3,PLTNEW-OTM_ZFS_1,192.168.10.65/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/PLTNEW-OTM_ZFS_1,DBaaS-Bologna_C3,PLTNEW-OTM_ZFS_1,10.37.14.197/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/PLTNEW-OTM_ZFS_1,DBaaS-Bologna_C3,PLTNEW-OTM_ZFS_1,10.37.14.196/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/PLTNEW-OTM_ZFS_1,DBaaS-Bologna_C3,PLTNEW-OTM_ZFS_1,10.242.34.133/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/PLTNEW-OTM_ZFS_1,DBaaS-Bologna_C3,PLTNEW-OTM_ZFS_1,192.168.10.14/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/PLTNEW-OTM_ZFS_1,DBaaS-Bologna_C3,PLTNEW-OTM_ZFS_1,192.168.10.12/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/PLTNEW-OTM_ZFS_1,DBaaS-Bologna_C3,PLTNEW-OTM_ZFS_1,192.168.10.13/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/PLTNEW-OTM_ZFS_1,DBaaS-Bologna_C3,PLTNEW-OTM_ZFS_1,192.168.10.11/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/PLTNEW-OT_ZFS_1,DBaaS-Bologna_C3,PLTNEW-OT_ZFS_1,192.168.10.58/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/PLTNEW-OT_ZFS_1,DBaaS-Bologna_C3,PLTNEW-OT_ZFS_1,192.168.10.59/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/PLTNEW-OT_ZFS_1,DBaaS-Bologna_C3,PLTNEW-OT_ZFS_1,192.168.10.60/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/PLTNEW-OT_ZFS_1,DBaaS-Bologna_C3,PLTNEW-OT_ZFS_1,192.168.10.61/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/PLTNEW-OT_ZFS_1,DBaaS-Bologna_C3,PLTNEW-OT_ZFS_1,192.168.10.62/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/PLTNEW-OT_ZFS_1,DBaaS-Bologna_C3,PLTNEW-OT_ZFS_1,192.168.10.63/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/PLTNEW-OT_ZFS_1,DBaaS-Bologna_C3,PLTNEW-OT_ZFS_1,192.168.10.64/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/PLTNEW-OT_ZFS_1,DBaaS-Bologna_C3,PLTNEW-OT_ZFS_1,192.168.10.65/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/PLTNEW-OT_ZFS_1,DBaaS-Bologna_C3,PLTNEW-OT_ZFS_1,10.242.34.132/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/PLTNEW-OT_ZFS_1,DBaaS-Bologna_C3,PLTNEW-OT_ZFS_1,192.168.10.14/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/PLTNEW-OT_ZFS_1,DBaaS-Bologna_C3,PLTNEW-OT_ZFS_1,192.168.10.12/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/PLTNEW-OT_ZFS_1,DBaaS-Bologna_C3,PLTNEW-OT_ZFS_1,192.168.10.13/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/PLTNEW-OT_ZFS_1,DBaaS-Bologna_C3,PLTNEW-OT_ZFS_1,192.168.10.11/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/Post_Processing_ZFS,DBaaS-Bologna_C3,Post_Processing_ZFS,192.168.10.58/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/Post_Processing_ZFS,DBaaS-Bologna_C3,Post_Processing_ZFS,192.168.10.59/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/Post_Processing_ZFS,DBaaS-Bologna_C3,Post_Processing_ZFS,192.168.10.60/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/Post_Processing_ZFS,DBaaS-Bologna_C3,Post_Processing_ZFS,192.168.10.61/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/Post_Processing_ZFS,DBaaS-Bologna_C3,Post_Processing_ZFS,192.168.10.62/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/Post_Processing_ZFS,DBaaS-Bologna_C3,Post_Processing_ZFS,192.168.10.63/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/Post_Processing_ZFS,DBaaS-Bologna_C3,Post_Processing_ZFS,192.168.10.64/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/Post_Processing_ZFS,DBaaS-Bologna_C3,Post_Processing_ZFS,192.168.10.65/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/Post_Processing_ZFS,DBaaS-Bologna_C3,Post_Processing_ZFS,10.22.51.232/28
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/Post_Processing_ZFS,DBaaS-Bologna_C3,Post_Processing_ZFS,10.22.51.231/28
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/Post_Processing_ZFS,DBaaS-Bologna_C3,Post_Processing_ZFS,10.22.51.230/28
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/Post_Processing_ZFS,DBaaS-Bologna_C3,Post_Processing_ZFS,10.22.51.229/28
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/Post_Processing_ZFS,DBaaS-Bologna_C3,Post_Processing_ZFS,192.168.10.14/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/Post_Processing_ZFS,DBaaS-Bologna_C3,Post_Processing_ZFS,192.168.10.12/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/Post_Processing_ZFS,DBaaS-Bologna_C3,Post_Processing_ZFS,192.168.10.13/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/Post_Processing_ZFS,DBaaS-Bologna_C3,Post_Processing_ZFS,192.168.10.11/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/Post_Processing_ZFS,DBaaS-Bologna_C3,Post_Processing_ZFS,10.38.21.202/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/Post_Processing_ZFS,DBaaS-Bologna_C3,Post_Processing_ZFS,10.38.21.203/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/TPWEB_ZFS,DBaaS-Bologna_C3,TPWEB_ZFS,192.168.10.58/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/TPWEB_ZFS,DBaaS-Bologna_C3,TPWEB_ZFS,192.168.10.59/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/TPWEB_ZFS,DBaaS-Bologna_C3,TPWEB_ZFS,192.168.10.60/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/TPWEB_ZFS,DBaaS-Bologna_C3,TPWEB_ZFS,192.168.10.61/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/TPWEB_ZFS,DBaaS-Bologna_C3,TPWEB_ZFS,192.168.10.62/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/TPWEB_ZFS,DBaaS-Bologna_C3,TPWEB_ZFS,192.168.10.63/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/TPWEB_ZFS,DBaaS-Bologna_C3,TPWEB_ZFS,192.168.10.64/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/TPWEB_ZFS,DBaaS-Bologna_C3,TPWEB_ZFS,192.168.10.65/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/TPWEB_ZFS,DBaaS-Bologna_C3,TPWEB_ZFS,10.38.46.48/28
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/TPWEB_ZFS,DBaaS-Bologna_C3,TPWEB_ZFS,10.242.40.100/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/TPWEB_ZFS,DBaaS-Bologna_C3,TPWEB_ZFS,192.168.10.14/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/TPWEB_ZFS,DBaaS-Bologna_C3,TPWEB_ZFS,192.168.10.12/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/TPWEB_ZFS,DBaaS-Bologna_C3,TPWEB_ZFS,192.168.10.13/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_C3/TPWEB_ZFS,DBaaS-Bologna_C3,TPWEB_ZFS,192.168.10.11/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_LOGAPPL_C1C2/CARMINE_ZFS_LOGAPPL,DBaaS-Bologna_LOGAPPL_C1C2,CARMINE_ZFS_LOGAPPL,192.168.10.46/32:
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_LOGAPPL_C1C2/CCSTOP_ZFS_LOGAPPL,DBaaS-Bologna_LOGAPPL_C1C2,CCSTOP_ZFS_LOGAPPL,192.168.10.46/32:
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_LOGAPPL_C1C2/CRPM_ZFS_LOGAPPL,DBaaS-Bologna_LOGAPPL_C1C2,CRPM_ZFS_LOGAPPL,192.168.10.57/32:
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_LOGAPPL_C1C2/ELOGS_ZFS_LOGAPPL,DBaaS-Bologna_LOGAPPL_C1C2,ELOGS_ZFS_LOGAPPL,192.168.10.57/32:
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_LOGAPPL_C1C2/FAS_ZFS_LOGAPPL,DBaaS-Bologna_LOGAPPL_C1C2,FAS_ZFS_LOGAPPL,192.168.10.46/32:
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_LOGAPPL_C1C2/GCV_ZFS_LOGAPPL,DBaaS-Bologna_LOGAPPL_C1C2,GCV_ZFS_LOGAPPL,192.168.10.57/32:
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_LOGAPPL_C1C2/GEBP_ZFS_LOGAPPL,DBaaS-Bologna_LOGAPPL_C1C2,GEBP_ZFS_LOGAPPL,192.168.10.57/32:
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_LOGAPPL_C1C2/GIAPV_ZFS_LOGAPPL,DBaaS-Bologna_LOGAPPL_C1C2,GIAPV_ZFS_LOGAPPL,192.168.10.57/32:
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_LOGAPPL_C1C2/ITSM_ZFS_LOGAPPL,DBaaS-Bologna_LOGAPPL_C1C2,ITSM_ZFS_LOGAPPL,192.168.10.46/32:
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_LOGAPPL_C1C2/MIDA_ZFS_LOGAPPL,DBaaS-Bologna_LOGAPPL_C1C2,MIDA_ZFS_LOGAPPL,192.168.10.57/32:
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_LOGAPPL_C1C2/OPERA_ZFS_LOGAPPL,DBaaS-Bologna_LOGAPPL_C1C2,OPERA_ZFS_LOGAPPL,192.168.10.46/32:
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_LOGAPPL_C1C2/SACI_ZFS_LOGAPPL,DBaaS-Bologna_LOGAPPL_C1C2,SACI_ZFS_LOGAPPL,192.168.10.57/32:
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_LOGAPPL_C1C2/SITEPST_ZFS_LOGAPPL,DBaaS-Bologna_LOGAPPL_C1C2,SITEPST_ZFS_LOGAPPL,10.22.50.40/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_LOGAPPL_C1C2/SORT_ZFS_LOGAPPL,DBaaS-Bologna_LOGAPPL_C1C2,SORT_ZFS_LOGAPPL,192.168.10.46/32:
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_LOGAPPL_C3/BPM-ENTERPRISE_ZFS_LOGAPPL,DBaaS-Bologna_LOGAPPL_C3,BPM-ENTERPRISE_ZFS_LOGAPPL,192.168.10.58/32:
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_LOGAPPL_C3/DATA_MASK_ZFS_LOGAPPL,DBaaS-Bologna_LOGAPPL_C3,DATA_MASK_ZFS_LOGAPPL,192.168.10.58/32:
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_LOGAPPL_C3/DWI-CLIENTE-ODS_ZFS_LOGAPPL,DBaaS-Bologna_LOGAPPL_C3,DWI-CLIENTE-ODS_ZFS_LOGAPPL,192.168.10.58/32:
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_LOGAPPL_C3/E-FOUNDATION_ZFS_LOGAPPL,DBaaS-Bologna_LOGAPPL_C3,E-FOUNDATION_ZFS_LOGAPPL,192.168.10.11/32:
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_LOGAPPL_C3/EBPFA_ZFS,DBaaS-Bologna_LOGAPPL_C3,EBPFA_ZFS,192.168.10.58/32:
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_LOGAPPL_C3/EBPFA_ZFS_LOGAPPL,DBaaS-Bologna_LOGAPPL_C3,EBPFA_ZFS_LOGAPPL,192.168.10.61/32:
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_LOGAPPL_C3/EBPF_ZFS_LOGAPPL,DBaaS-Bologna_LOGAPPL_C3,EBPF_ZFS_LOGAPPL,192.168.10.58/32:
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_LOGAPPL_C3/MAT_ZFS_LOGAPPL,DBaaS-Bologna_LOGAPPL_C3,MAT_ZFS_LOGAPPL,192.168.10.58/32:
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_LOGAPPL_C3/PATROCLO_ZFS_LOGAPPL,DBaaS-Bologna_LOGAPPL_C3,PATROCLO_ZFS_LOGAPPL,192.168.10.11/32:
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_LOGAPPL_C3/PLTNEW-OTM_ZFS_LOGAPPL,DBaaS-Bologna_LOGAPPL_C3,PLTNEW-OTM_ZFS_LOGAPPL,192.168.10.58/32:
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_LOGAPPL_C3/PLTNEW-OT_ZFS_LOGAPPL,DBaaS-Bologna_LOGAPPL_C3,PLTNEW-OT_ZFS_LOGAPPL,192.168.10.58/32:
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_LOGAPPL_C3/PRES-NEXT_ZFS_LOGAPPL,DBaaS-Bologna_LOGAPPL_C3,PRES-NEXT_ZFS_LOGAPPL,192.168.10.58/32:
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_LOGAPPL_C3/PRESB-NEXT_ZFS_LOGAPPL,DBaaS-Bologna_LOGAPPL_C3,PRESB-NEXT_ZFS_LOGAPPL,192.168.10.11/32:
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_LOGAPPL_C3/Post_Processing_TWS_ZFS_LOGAPPL,DBaaS-Bologna_LOGAPPL_C3,Post_Processing_TWS_ZFS_LOGAPPL,192.168.10.58/32
BO1ZFSDBAAS-M203G,Pool-02,/export/DBaaS-Bologna_LOGAPPL_C3/Post_Processing_TWS_ZFS_LOGAPPL,DBaaS-Bologna_LOGAPPL_C3,Post_Processing_TWS_ZFS_LOGAPPL,192.168.10.59/32
